epoch,train_acc,train_loss,test_acc
0,63.65229629674841,0.6764178963873122,63.78333338216146
1,63.69014815040871,0.6763603754184864,63.78333338216146
2,63.690148147243924,0.6763603719322769,63.78333338216146
3,63.69014815040871,0.6763603742422881,63.78333338216146
4,63.69014814905237,0.6763603747297217,63.78333338216146
5,63.69014814927843,0.6763603751359163,63.78333338216146
6,63.69014814950449,0.6763603742988021,63.78333338216146
7,63.690148147243924,0.6763603749239886,63.78333338216146
8,63.690148147243924,0.6763603649245368,63.78333338216146
9,63.69014814905237,0.6763603590859307,63.78333338216146
10,63.6901481499566,0.6763596339084484,63.78333338216146
11,74.54325926197193,0.5619718512005276,99.80733336995442
12,99.97414814814815,0.3141109505759345,99.98533333333333
13,99.98977777777777,0.31362640916683054,99.99066666666667
14,99.99288888888888,0.3135539760960473,99.99266666666666
15,99.99407407407408,0.313530681793778,99.994
16,99.99481481481482,0.31351684008174474,99.99466666666666
17,99.99540740740741,0.31351033405551204,99.996
18,99.99585185185185,0.31350460669199626,99.996
19,99.99637037037037,0.313498397786529,99.996
20,99.99666666666667,0.31349373667858266,99.996
21,99.99651851851851,0.3134915799794374,99.996
22,99.99688889160156,0.31348665395489445,99.996
23,99.99688888888889,0.3134856815179189,99.996
24,99.99688889160156,0.313482971267347,99.996
25,99.99711111111111,0.31348050704178987,99.99666666666667
26,99.99725925925927,0.3134787847607224,99.99666666666667
27,99.99718518518519,0.3134766286196532,99.99666666666667
28,99.99733333333333,0.31347470438921893,99.998
29,99.99740740740741,0.31347238616766754,99.998
30,99.99762962962963,0.3134708221364904,99.998
31,99.99762962962963,0.3134692139943441,99.99866666666667
32,99.99777777777778,0.313468190297374,99.99866666666667
33,99.99777777777778,0.31346562370370934,99.99866666666667
34,99.99785185185185,0.3134662020965859,99.99866666666667
35,99.99777777777778,0.31346507364379034,99.99866666666667
36,99.99785185185185,0.31346353354454043,99.99866666666667
37,99.99785185185185,0.31346269365416635,99.99866666666667
38,99.99792592592593,0.3134620659828186,99.99866666666667
39,99.99792592592593,0.3134615747804995,99.99866666666667
40,99.99792592592593,0.31345992454599453,99.99866666666667
41,99.99792592592593,0.3134600310979066,99.99866666666667
42,99.998,0.3134593607655278,99.99866666666667
43,99.998,0.313458983041622,99.99933333333334
44,99.99807407407407,0.3134586436713183,99.99933333333334
45,99.99800000271267,0.3134579770282463,99.99933333333334
46,99.998,0.3134574730767144,99.99933333333334
47,99.99807407407407,0.3134565074885333,99.99933333333334
48,99.998,0.31345590573063603,99.99933333333334
49,99.99822222222222,0.3134565901261789,99.99866666666667
49,99.99822222222222,0.3134565901261789,99.99933333333334
